# Data provided by J.B. Perrin-Terrin, from [PerrinTerrin2025](https://hal.science/hal-05076071v1/document)
# Cable: length=8.0 m, impedance=75 Ohm, Measurment position=3.0 m
# Time [s],Voltage [V],Current [A],Energy [J]
7.381939E-7,78.1253,0,0.0081424676
7.382939E-7,0,-1.09375,0.0081424676
7.383939E-7,0,-1.09375,0.0081424676
7.384939E-7,0,-1.09375,0.0081424676
7.385939E-7,0,-1.09375,0.0081424676
7.386939E-7,78.1253,-2.1875,0.0081424676
7.387939E-7,78.1253,-2.1875,0.0081424676
7.388939E-7,78.1253,-1.09375,0.0081424676
7.389939E-7,78.1253,-1.09375,0.0081424676
7.390939E-7,0,-1.09375,0.0081424676
7.391939E-7,0,-1.09375,0.0081424676
7.392939E-7,0,0,0.0081424676
7.393939E-7,0,0,0.0081424676
7.394939E-7,0,-1.09375,0.0081424676
7.395939E-7,78.1253,-1.09375,0.0081424676
7.396939E-7,78.1253,-1.09375,0.0081424676
7.397939E-7,78.1253,-1.09375,0.0081424676
7.398939E-7,78.1253,-1.09375,0.0081424676
7.399939E-7,78.1253,-1.09375,0.0081424676
7.400939E-7,78.1253,-1.09375,0.0081424676
7.401939E-7,78.1253,0,0.0081424676
7.402939E-7,78.1253,0,0.0081424676
7.403939E-7,78.1253,0,0.0081424676
7.404939E-7,156.251,-1.09375,0.0081424676
7.405939E-7,156.251,-1.09375,0.0081424676
7.406939E-7,156.251,-1.09375,0.0081424676
7.407939E-7,156.251,-1.09375,0.0081424676
7.408939E-7,156.251,0,0.0081424676
7.409939E-7,234.376,0,0.0081424676
7.410939E-7,234.376,1.09375,0.0081424676
7.411939E-7,234.376,1.09375,0.0081424676
7.412939E-7,234.376,1.09375,0.0081424676
7.413939E-7,312.501,1.09375,0.0081424676
7.414939E-7,312.501,0,0.0081424676
7.415939E-7,234.376,0,0.0081424676
7.416939E-7,234.376,0,0.0081424676
7.417939E-7,234.376,0,0.0081424676
7.418939E-7,234.376,0,0.0081424676
7.419939E-7,234.376,1.09375,0.0081424676
7.420939E-7,234.376,1.09375,0.0081424676
7.421939E-7,312.501,1.09375,0.0081424676
7.422939E-7,312.501,1.09375,0.0081424676
7.423939E-7,312.501,1.09375,0.0081424676
7.424939E-7,234.376,1.09375,0.0081424676
7.425939E-7,234.376,1.09375,0.0081424676
7.426939E-7,234.376,1.09375,0.0081424676
7.427939E-7,234.376,2.1875,0.0081424676
7.428939E-7,234.376,2.1875,0.0081424676
7.429939E-7,234.376,1.09375,0.0081424676
7.430939E-7,234.376,1.09375,0.0081424676
7.431939E-7,234.376,1.09375,0.0081424676
7.432939E-7,234.376,1.09375,0.0081424676
7.433939E-7,234.376,1.09375,0.0081424676
7.434939E-7,156.251,1.09375,0.0081424676
7.435939E-7,156.251,1.09375,0.0081424676
7.436939E-7,156.251,1.09375,0.0081424676
7.437939E-7,156.251,1.09375,0.0081424676
7.438939E-7,156.251,1.09375,0.0081424676
7.439939E-7,156.251,1.09375,0.0081424676
7.440939E-7,156.251,1.09375,0.0081424676
7.441939E-7,156.251,1.09375,0.0081424676
7.442939E-7,156.251,1.09375,0.0081424676
7.443939E-7,156.251,1.09375,0.0081424676
7.444939E-7,78.1253,1.09375,0.0081424676
7.445939E-7,78.1253,2.1875,0.0081424676
7.446939E-7,78.1253,2.1875,0.0081424676
7.447939E-7,78.1253,2.1875,0.0081424676
7.448939E-7,78.1253,2.1875,0.0081424676
7.449939E-7,78.1253,1.09375,0.0081424676
7.450939E-7,78.1253,1.09375,0.0081424676
7.451939E-7,78.1253,1.09375,0.0081424676
7.452939E-7,78.1253,1.09375,0.0081424676
7.453939E-7,78.1253,1.09375,0.0081424676
7.454939E-7,0,1.09375,0.0081424676
7.455939E-7,0,1.09375,0.0081424676
7.456939E-7,-78.1253,1.09375,0.0081424676
7.457939E-7,-78.1253,1.09375,0.0081424676
7.458939E-7,-78.1253,1.09375,0.0081424676
7.459939E-7,-78.1253,1.09375,0.0081424676
7.460939E-7,-78.1253,1.09375,0.0081424676
7.461939E-7,-78.1253,1.09375,0.0081424676
7.462939E-7,-78.1253,1.09375,0.0081424676
7.463939E-7,-78.1253,1.09375,0.0081424676
7.464939E-7,-156.251,1.09375,0.0081424676
7.465939E-7,-156.251,1.09375,0.0081424676
7.466939E-7,-156.251,1.09375,0.0081424676
7.467939E-7,-156.251,1.09375,0.0081424676
7.468939E-7,-156.251,0,0.0081424676
7.469939E-7,-78.1253,0,0.0081424676
7.470939E-7,-156.251,0,0.0081424676
7.471939E-7,-156.251,0,0.0081424676
7.472939E-7,-156.251,0,0.0081424676
7.473939E-7,-156.251,1.09375,0.0081424676
7.474939E-7,-234.376,1.09375,0.0081424676
7.475939E-7,-234.376,1.09375,0.0081424676
7.476939E-7,-234.376,1.09375,0.0081424676
7.477939E-7,-234.376,1.09375,0.0081424676
7.478939E-7,-234.376,1.09375,0.0081424676
7.479939E-7,-156.251,1.09375,0.0081424676
7.480939E-7,-156.251,1.09375,0.0081424676
7.481939E-7,-156.251,0,0.0081424676
7.482939E-7,-156.251,0,0.0081424676
7.483939E-7,-234.376,0,0.0081424676
7.484939E-7,-234.376,0,0.0081424676
7.485939E-7,-234.376,0,0.0081424676
7.486939E-7,-234.376,1.09375,0.0081424676
7.487939E-7,-234.376,1.09375,0.0081424676
7.488939E-7,-234.376,1.09375,0.0081424676
7.489939E-7,-156.251,1.09375,0.0081424676
7.490939E-7,-156.251,1.09375,0.0081424676
7.491939E-7,-156.251,1.09375,0.0081424676
7.492939E-7,-156.251,0,0.0081424676
7.493939E-7,-156.251,0,0.0081424676
7.494939E-7,-156.251,1.09375,0.0081424676
7.495939E-7,-156.251,1.09375,0.0081424676
7.496939E-7,-156.251,1.09375,0.0081424676
7.497939E-7,-156.251,1.09375,0.0081424676
7.498939E-7,-156.251,1.09375,0.0081424676
7.499939E-7,-156.251,1.09375,0.0081424676
7.500939E-7,-156.251,0,0.0081424676
7.501939E-7,-156.251,0,0.0081424676
7.502939E-7,-156.251,0,0.0081424676
7.503939E-7,-156.251,0,0.0081424676
7.504939E-7,-234.376,0,0.0081424676
7.505939E-7,-156.251,1.09375,0.0081424676
7.506939E-7,-156.251,1.09375,0.0081424676
7.507939E-7,-156.251,1.09375,0.0081424676
7.508939E-7,-156.251,1.09375,0.0081424676
7.509939E-7,-156.251,1.09375,0.0081424676
7.510939E-7,-156.251,1.09375,0.0081424676
7.511939E-7,-156.251,1.09375,0.0081424676
7.512939E-7,-156.251,1.09375,0.0081424676
7.513939E-7,-156.251,1.09375,0.0081424676
7.514939E-7,-156.251,1.09375,0.0081424676
7.515939E-7,-156.251,1.09375,0.0081424676
7.516939E-7,-78.1253,1.09375,0.0081424676
7.517939E-7,-78.1253,1.09375,0.0081424676
7.518939E-7,-78.1253,1.09375,0.0081424676
7.519939E-7,-78.1253,1.09375,0.0081424676
7.520939E-7,-78.1253,0,0.0081424676
7.521939E-7,-78.1253,0,0.0081424676
7.522939E-7,-78.1253,0,0.0081424676
7.523939E-7,-78.1253,1.09375,0.0081424676
7.524939E-7,-78.1253,1.09375,0.0081424676
7.525939E-7,-78.1253,0,0.0081424676
7.526939E-7,0,0,0.0081424676
7.527939E-7,0,0,0.0081424676
7.528939E-7,0,0,0.0081424676
7.529939E-7,0,0,0.0081424676
7.530939E-7,0,0,0.0081424676
7.531939E-7,-78.1253,0,0.0081424676
7.532939E-7,-78.1253,0,0.0081424676
7.533939E-7,0,0,0.0081424676
7.534939E-7,0,0,0.0081424676
7.535939E-7,0,0,0.0081424676
7.536939E-7,0,0,0.0081424676
7.537939E-7,0,-1.09375,0.0081424676
7.538939E-7,0,-1.09375,0.0081424676
7.539939E-7,0,-1.09375,0.0081424676
7.540939E-7,0,-1.09375,0.0081424676
7.541939E-7,0,-1.09375,0.0081424676
7.542939E-7,0,-1.09375,0.0081424676
7.543939E-7,0,0,0.0081424676
7.544939E-7,0,0,0.0081424676
7.545939E-7,0,0,0.0081424676
7.546939E-7,0,0,0.0081424676
7.547939E-7,0,-1.09375,0.0081424676
7.548939E-7,0,-1.09375,0.0081424676
7.549939E-7,0,-1.09375,0.0081424676
7.550939E-7,0,-1.09375,0.0081424676
7.551939E-7,0,-1.09375,0.0081424676
7.552939E-7,0,-1.09375,0.0081424676
7.553939E-7,0,-1.09375,0.0081424676
7.554939E-7,0,-1.09375,0.0081424676
7.555939E-7,0,-1.09375,0.0081424676
7.556939E-7,0,-1.09375,0.0081424676
7.557939E-7,0,-2.1875,0.0081424676
7.558939E-7,0,-2.1875,0.0081424676
7.559939E-7,0,-2.1875,0.0081424676
7.560939E-7,0,-2.1875,0.0081424676
7.561939E-7,-78.1253,-2.1875,0.0081424676
7.562939E-7,-78.1253,-2.1875,0.0081424676
7.563939E-7,-78.1253,-2.1875,0.0081424676
7.564939E-7,-156.251,-2.1875,0.0081424676
7.565939E-7,-156.251,-2.1875,0.0081424676
7.566939E-7,-156.251,-2.1875,0.0081424676
7.567939E-7,-156.251,-3.28125,0.0081424676
7.568939E-7,-156.251,-3.28125,0.0081424676
7.569939E-7,-156.251,-3.28125,0.0081424676
7.570939E-7,-156.251,-3.28125,0.0081424676
7.571939E-7,-156.251,-3.28125,0.0081424676
7.572939E-7,-156.251,-2.1875,0.0081424676
7.573939E-7,-234.376,-2.1875,0.0081424676
7.574939E-7,-234.376,-2.1875,0.0081424676
7.575939E-7,-234.376,-2.1875,0.0081424676
7.576939E-7,-234.376,-1.09375,0.0081424676
7.577939E-7,-234.376,-1.09375,0.0081424676
7.578939E-7,-234.376,-1.09375,0.0081424676
7.579939E-7,-234.376,-1.09375,0.0081424676
7.580939E-7,-234.376,-1.09375,0.0081424676
7.581939E-7,-234.376,-1.09375,0.0081424676
7.582939E-7,-234.376,-1.09375,0.0081424676
7.583939E-7,-234.376,-1.09375,0.0081424676
7.584939E-7,-234.376,-1.09375,0.0081424676
7.585939E-7,-234.376,-1.09375,0.0081424676
7.586939E-7,-234.376,-1.09375,0.0081424676
7.587939E-7,-234.376,-1.09375,0.0081424676
7.588939E-7,-234.376,-1.09375,0.0081424676
7.589939E-7,-234.376,-1.09375,0.0081424676
7.590939E-7,-234.376,-1.09375,0.0081424676
7.591939E-7,-312.501,-1.09375,0.0081424676
7.592939E-7,-312.501,-1.09375,0.0081424676
7.593939E-7,-312.501,0,0.0081424676
7.594939E-7,-234.376,0,0.0081424676
7.595939E-7,-234.376,1.09375,0.0081424676
7.596939E-7,-234.376,1.09375,0.0081424676
7.597939E-7,-234.376,2.1875,0.0081424676
7.598939E-7,-234.376,2.1875,0.0081424676
7.599939E-7,-234.376,2.1875,0.0081424676
7.600939E-7,-234.376,1.09375,0.0081424676
7.601939E-7,-234.376,1.09375,0.0081424676
7.602939E-7,-234.376,1.09375,0.0081424676
7.603939E-7,-312.501,1.09375,0.0081424676
7.604939E-7,-312.501,1.09375,0.0081424676
7.605939E-7,-312.501,1.09375,0.0081424676
7.606939E-7,-312.501,1.09375,0.0081424676
7.607939E-7,-312.501,1.09375,0.0081424676
7.608939E-7,-312.501,1.09375,0.0081424676
7.609939E-7,-312.501,1.09375,0.0081424676
7.610939E-7,-312.501,1.09375,0.0081424676
7.611939E-7,-312.501,1.09375,0.0081424676
7.612939E-7,-312.501,1.09375,0.0081424676
7.613939E-7,-312.501,1.09375,0.0081424676
7.614939E-7,-312.501,1.09375,0.0081424676
7.615939E-7,-312.501,2.1875,0.0081424676
7.616939E-7,-312.501,2.1875,0.0081424676
7.617939E-7,-312.501,2.1875,0.0081424676
7.618939E-7,-312.501,2.1875,0.0081424676
7.619939E-7,-312.501,2.1875,0.0081424676
7.620939E-7,-312.501,2.1875,0.0081424676
7.621939E-7,-312.501,2.1875,0.0081424676
7.622939E-7,-312.501,2.1875,0.0081424676
7.623939E-7,-312.501,1.09375,0.0081424676
7.624939E-7,-312.501,1.09375,0.0081424676
7.625939E-7,-312.501,1.09375,0.0081424676
7.626939E-7,-312.501,1.09375,0.0081424676
7.627939E-7,-312.501,1.09375,0.0081424676
7.628939E-7,-312.501,1.09375,0.0081424676
7.629939E-7,-312.501,1.09375,0.0081424676
7.630939E-7,-234.376,1.09375,0.0081424676
7.631939E-7,-234.376,1.09375,0.0081424676
7.632939E-7,-234.376,1.09375,0.0081424676
7.633939E-7,-234.376,0,0.0081424676
7.634939E-7,-234.376,0,0.0081424676
7.635939E-7,-234.376,0,0.0081424676
7.636939E-7,-234.376,0,0.0081424676
7.637939E-7,-234.376,0,0.0081424676
7.638939E-7,-234.376,1.09375,0.0081424676
7.639939E-7,-234.376,1.09375,0.0081424676
7.640939E-7,-234.376,1.09375,0.0081424676
7.641939E-7,-156.251,1.09375,0.0081424676
7.642939E-7,-156.251,1.09375,0.0081424676
7.643939E-7,-156.251,1.09375,0.0081424676
7.644939E-7,-156.251,1.09375,0.0081424676
7.645939E-7,-156.251,1.09375,0.0081424676
7.646939E-7,-156.251,1.09375,0.0081424676
7.647939E-7,-156.251,1.09375,0.0081424676
7.648939E-7,-156.251,1.09375,0.0081424676
7.649939E-7,-156.251,1.09375,0.0081424676
7.650939E-7,-156.251,1.09375,0.0081424676
7.651939E-7,-156.251,1.09375,0.0081424676
7.652939E-7,-156.251,1.09375,0.0081424676
7.653939E-7,-156.251,1.09375,0.0081424676
7.654939E-7,-156.251,1.09375,0.0081424676
7.655939E-7,-156.251,1.09375,0.0081424676
7.656939E-7,-156.251,1.09375,0.0081424676
7.657939E-7,-156.251,1.09375,0.0081424676
7.658939E-7,-156.251,1.09375,0.0081424676
7.659939E-7,-156.251,1.09375,0.0081424676
7.660939E-7,-156.251,1.09375,0.0081424676
7.661939E-7,-156.251,1.09375,0.0081424676
7.662939E-7,-156.251,1.09375,0.0081424676
7.663939E-7,-156.251,1.09375,0.0081424676
7.664939E-7,-156.251,1.09375,0.0081424676
7.665939E-7,-234.376,1.09375,0.0081424676
7.666939E-7,-234.376,1.09375,0.0081424676
7.667939E-7,-234.376,1.09375,0.0081424676
7.668939E-7,-234.376,1.09375,0.0081424676
7.669939E-7,-234.376,1.09375,0.0081424676
7.670939E-7,-234.376,1.09375,0.0081424676
7.671939E-7,-156.251,1.09375,0.0081424676
7.672939E-7,-156.251,1.09375,0.0081424676
7.673939E-7,-156.251,1.09375,0.0081424676
7.674939E-7,-156.251,1.09375,0.0081424676
7.675939E-7,-156.251,1.09375,0.0081424676
7.676939E-7,-156.251,1.09375,0.0081424676
7.677939E-7,-156.251,1.09375,0.0081424676
7.678939E-7,-234.376,1.09375,0.0081424676
7.679939E-7,-234.376,1.09375,0.0081424676
7.680939E-7,-234.376,1.09375,0.0081424676
7.681939E-7,-156.251,1.09375,0.0081424676
7.682939E-7,-156.251,1.09375,0.0081424676
7.683939E-7,-156.251,1.09375,0.0081424676
7.684939E-7,-156.251,1.09375,0.0081424676
7.685939E-7,-156.251,1.09375,0.0081424676
7.686939E-7,-156.251,1.09375,0.0081424676
7.687939E-7,-156.251,2.1875,0.0081424676
7.688939E-7,-234.376,2.1875,0.0081424676
7.689939E-7,-234.376,2.1875,0.0081424676
7.690939E-7,-234.376,2.1875,0.0081424676
7.691939E-7,-312.501,1.09375,0.0081424676
7.692939E-7,-312.501,1.09375,0.0081424676
7.693939E-7,-312.501,1.09375,0.0081424676
7.694939E-7,-312.501,1.09375,0.0081424676
7.695939E-7,-312.501,1.09375,0.0081424676
7.696939E-7,-234.376,1.09375,0.0081424676
7.697939E-7,-234.376,1.09375,0.0081424676
7.698939E-7,-234.376,1.09375,0.0081424676
7.699939E-7,-234.376,1.09375,0.0081424676
7.700939E-7,-234.376,1.09375,0.0081424676
7.701939E-7,-234.376,1.09375,0.0081424676
7.702939E-7,-312.501,1.09375,0.0081424676
7.703939E-7,-312.501,1.09375,0.0081424676
7.704939E-7,-312.501,1.09375,0.0081424676
7.705939E-7,-234.376,2.1875,0.0081424676
7.706939E-7,-234.376,2.1875,0.0081424676
7.707939E-7,-234.376,2.1875,0.0081424676
7.708939E-7,-234.376,2.1875,0.0081424676
7.709939E-7,-234.376,2.1875,0.0081424676
7.710939E-7,-234.376,2.1875,0.0081424676
7.711939E-7,-234.376,1.09375,0.0081424676
7.712939E-7,-234.376,1.09375,0.0081424676
7.713939E-7,-234.376,1.09375,0.0081424676
7.714939E-7,-234.376,1.09375,0.0081424676
7.715939E-7,-234.376,1.09375,0.0081424676
7.716939E-7,-234.376,1.09375,0.0081424676
7.717939E-7,-234.376,1.09375,0.0081424676
7.718939E-7,-234.376,1.09375,0.0081424676
7.719939E-7,-234.376,1.09375,0.0081424676
7.720939E-7,-234.376,1.09375,0.0081424676
7.721939E-7,-234.376,1.09375,0.0081424676
7.722939E-7,-234.376,1.09375,0.0081424676
7.723939E-7,-234.376,1.09375,0.0081424676
7.724939E-7,-234.376,1.09375,0.0081424676
7.725939E-7,-234.376,1.09375,0.0081424676
7.726939E-7,-234.376,1.09375,0.0081424676
7.727939E-7,-234.376,1.09375,0.0081424676
7.728939E-7,-234.376,1.09375,0.0081424676
7.729939E-7,-234.376,1.09375,0.0081424676
7.730939E-7,-234.376,1.09375,0.0081424676
7.731939E-7,-234.376,1.09375,0.0081424676
7.732939E-7,-234.376,1.09375,0.0081424676
7.733939E-7,-234.376,1.09375,0.0081424676
7.734939E-7,-234.376,0,0.0081424676
7.735939E-7,-234.376,0,0.0081424676
7.736939E-7,-312.501,0,0.0081424676
7.737939E-7,-312.501,0,0.0081424676
7.738939E-7,-312.501,0,0.0081424676
7.739939E-7,-312.501,0,0.0081424676
7.740939E-7,-312.501,0,0.0081424676
7.741939E-7,-312.501,0,0.0081424676
7.742939E-7,-312.501,0,0.0081424676
7.743939E-7,-312.501,0,0.0081424676
7.744939E-7,-312.501,-1.09375,0.0081424676
7.745939E-7,-312.501,-1.09375,0.0081424676
7.746939E-7,-312.501,-1.09375,0.0081424676
7.747939E-7,-312.501,-1.09375,0.0081424676
7.748939E-7,-312.501,-1.09375,0.0081424676
7.749939E-7,-312.501,-1.09375,0.0081424676
7.750939E-7,-312.501,-1.09375,0.0081424676
7.751939E-7,-312.501,0,0.0081424676
7.752939E-7,-312.501,0,0.0081424676
7.753939E-7,-312.501,0,0.0081424676
7.754939E-7,-312.501,0,0.0081424676
7.755939E-7,-312.501,0,0.0081424676
7.756939E-7,-312.501,0,0.0081424676
7.757939E-7,-234.376,0,0.0081424676
7.758939E-7,-234.376,0,0.0081424676
7.759939E-7,-234.376,1.09375,0.0081424676
7.760939E-7,-234.376,1.09375,0.0081424676
7.761939E-7,-234.376,1.09375,0.0081424676
7.762939E-7,-234.376,1.09375,0.0081424676
7.763939E-7,-234.376,0,0.0081424676
7.764939E-7,-234.376,0,0.0081424676
7.765939E-7,-234.376,0,0.0081424676
7.766939E-7,-234.376,0,0.0081424676
7.767939E-7,-156.251,0,0.0081424676
7.768939E-7,-156.251,0,0.0081424676
7.769939E-7,-156.251,0,0.0081424676
7.770939E-7,-156.251,0,0.0081424676
7.771939E-7,-156.251,0,0.0081424676
7.772939E-7,-156.251,0,0.0081424676
7.773939E-7,-78.1253,0,0.0081424676
7.774939E-7,-78.1253,0,0.0081424676
7.775939E-7,-78.1253,0,0.0081424676
7.776939E-7,-78.1253,0,0.0081424676
7.777939E-7,-78.1253,0,0.0081424676
7.778939E-7,-78.1253,0,0.0081424676
7.779939E-7,-78.1253,0,0.0081424676
7.780939E-7,-78.1253,0,0.0081424676
7.781939E-7,-78.1253,0,0.0081424676
7.782939E-7,-78.1253,0,0.0081424676
7.783939E-7,-78.1253,0,0.0081424676
7.784939E-7,-78.1253,0,0.0081424676
7.785939E-7,-78.1253,0,0.0081424676
7.786939E-7,-78.1253,0,0.0081424676
7.787939E-7,0,0,0.0081424676
7.788939E-7,0,0,0.0081424676
7.789939E-7,0,0,0.0081424676
7.790939E-7,0,0,0.0081424676
7.791939E-7,78.1253,0,0.0081424676
7.792939E-7,78.1253,0,0.0081424676
7.793939E-7,78.1253,0,0.0081424676
7.794939E-7,78.1253,0,0.0081424676
7.795939E-7,78.1253,1.09375,0.0081424676
7.796939E-7,156.251,1.09375,0.0081424676
7.797939E-7,156.251,1.09375,0.0081424676
7.798939E-7,156.251,0,0.0081424676
7.799939E-7,156.251,0,0.0081424676
7.800939E-7,156.251,0,0.0081424676
7.801939E-7,156.251,0,0.0081424676
7.802939E-7,156.251,0,0.0081424676
7.803939E-7,234.376,0,0.0081424676
7.804939E-7,234.376,0,0.0081424676
7.805939E-7,156.251,1.09375,0.0081424676
7.806939E-7,156.251,1.09375,0.0081424676
7.807939E-7,156.251,1.09375,0.0081424676
7.808939E-7,156.251,0,0.0081424676
7.809939E-7,156.251,0,0.0081424676
7.810939E-7,156.251,0,0.0081424676
7.811939E-7,234.376,0,0.0081424676
7.812939E-7,234.376,0,0.0081424676
7.813939E-7,234.376,0,0.0081424676
7.814939E-7,234.376,0,0.0081424676
7.815939E-7,234.376,0,0.0081424676
7.816939E-7,156.251,0,0.0081424676
7.817939E-7,156.251,0,0.0081424676
7.818939E-7,156.251,0,0.0081424676
7.819939E-7,156.251,0,0.0081424676
7.820939E-7,156.251,0,0.0081424676
7.821939E-7,234.376,0,0.0081424676
7.822939E-7,234.376,0,0.0081424676
7.823939E-7,234.376,1.09375,0.0081424676
7.824939E-7,234.376,1.09375,0.0081424676
7.825939E-7,234.376,1.09375,0.0081424676
7.826939E-7,156.251,1.09375,0.0081424676
7.827939E-7,234.376,1.09375,0.0081424676
7.828939E-7,234.376,0,0.0081424676
7.829939E-7,234.376,0,0.0081424676
7.830939E-7,234.376,0,0.0081424676
7.831939E-7,234.376,0,0.0081424676
7.832939E-7,156.251,0,0.0081424676
7.833939E-7,156.251,1.09375,0.0081424676
7.834939E-7,156.251,1.09375,0.0081424676
7.835939E-7,78.1253,1.09375,0.0081424676
7.836939E-7,78.1253,1.09375,0.0081424676
7.837939E-7,78.1253,1.09375,0.0081424676
7.838939E-7,78.1253,1.09375,0.0081424676
7.839939E-7,78.1253,1.09375,0.0081424676
7.840939E-7,0,0,0.0081424676
7.841939E-7,0,0,0.0081424676
7.842939E-7,0,0,0.0081424676
7.843939E-7,0,-1.09375,0.0081424676
7.844939E-7,0,-1.09375,0.0081424676
7.845939E-7,0,0,0.0081424676
7.846939E-7,0,0,0.0081424676
7.847939E-7,0,0,0.0081424676
7.848939E-7,78.1253,0,0.0081424676
7.849939E-7,78.1253,0,0.0081424676
7.850939E-7,78.1253,0,0.0081424676
7.851939E-7,78.1253,0,0.0081424676
7.852939E-7,78.1253,0,0.0081424676
7.853939E-7,78.1253,0,0.0081424676
7.854939E-7,78.1253,0,0.0081424676
7.855939E-7,78.1253,0,0.0081424676
7.856939E-7,78.1253,0,0.0081424676
7.857939E-7,78.1253,0,0.0081424676
7.858939E-7,0,0,0.0081424676
7.859939E-7,0,0,0.0081424676
7.860939E-7,0,0,0.0081424676
7.861939E-7,0,0,0.0081424676
7.862939E-7,0,0,0.0081424676
7.863939E-7,-78.1253,0,0.0081424676
7.864939E-7,-78.1253,0,0.0081424676
7.865939E-7,-78.1253,0,0.0081424676
7.866939E-7,-78.1253,0,0.0081424676
7.867939E-7,-78.1253,0,0.0081424676
7.868939E-7,-78.1253,0,0.0081424676
7.869939E-7,-78.1253,0,0.0081424676
7.870939E-7,-78.1253,0,0.0081424676
7.871939E-7,-78.1253,0,0.0081424676
7.872939E-7,-78.1253,0,0.0081424676
7.873939E-7,-156.251,0,0.0081424676
7.874939E-7,-156.251,0,0.0081424676
7.875939E-7,-78.1253,0,0.0081424676
7.876939E-7,-78.1253,0,0.0081424676
7.877939E-7,-78.1253,0,0.0081424676
7.878939E-7,-78.1253,0,0.0081424676
7.879939E-7,0,-1.09375,0.0081424676
7.880939E-7,-78.1253,-1.09375,0.0081424676
7.881939E-7,-78.1253,-1.09375,0.0081424676
7.882939E-7,-78.1253,-1.09375,0.0081424676
7.883939E-7,-78.1253,-1.09375,0.0081424676
7.884939E-7,-78.1253,-1.09375,0.0081424676
7.885939E-7,-78.1253,-1.09375,0.0081424676
7.886939E-7,0,-1.09375,0.0081424676
7.887939E-7,0,-1.09375,0.0081424676
7.888939E-7,0,-1.09375,0.0081424676
7.889939E-7,0,-1.09375,0.0081424676
7.890939E-7,0,-1.09375,0.0081424676
7.891939E-7,0,-1.09375,0.0081424676
7.892939E-7,0,-1.09375,0.0081424676
7.893939E-7,0,-1.09375,0.0081424676
7.894939E-7,0,-1.09375,0.0081424676
7.895939E-7,0,-1.09375,0.0081424676
7.896939E-7,0,-1.09375,0.0081424676
7.897939E-7,0,-1.09375,0.0081424676
7.898939E-7,0,-1.09375,0.0081424676
7.899939E-7,78.1253,-2.1875,0.0081424676
7.900939E-7,78.1253,-2.1875,0.0081424676
7.901939E-7,78.1253,-2.1875,0.0081424676
7.902939E-7,78.1253,-2.1875,0.0081424676
7.903939E-7,78.1253,-2.1875,0.0081424676
7.904939E-7,78.1253,-2.1875,0.0081424676
7.905939E-7,78.1253,-2.1875,0.0081424676
7.906939E-7,78.1253,-2.1875,0.0081424676
7.907939E-7,156.251,-2.1875,0.0081424676
7.908939E-7,156.251,-2.1875,0.0081424676
7.909939E-7,156.251,-2.1875,0.0081424676
7.910939E-7,156.251,-2.1875,0.0081424676
7.911939E-7,156.251,-2.1875,0.0081424676
7.912939E-7,156.251,-2.1875,0.0081424676
7.913939E-7,156.251,-2.1875,0.0081424676
7.914939E-7,156.251,-2.1875,0.0081424676
7.915939E-7,156.251,-2.1875,0.0081424676
7.916939E-7,156.251,-2.1875,0.0081424676
7.917939E-7,156.251,-2.1875,0.0081424676
7.918939E-7,156.251,-2.1875,0.0081424676
7.919939E-7,156.251,-2.1875,0.0081424676
7.920939E-7,156.251,-2.1875,0.0081424676
7.921939E-7,156.251,-2.1875,0.0081424676
7.922939E-7,156.251,-2.1875,0.0081424676
7.923939E-7,156.251,-2.1875,0.0081424676
7.924939E-7,156.251,-2.1875,0.0081424676
7.925939E-7,156.251,-2.1875,0.0081424676
7.926939E-7,156.251,-1.09375,0.0081424676
7.927939E-7,156.251,-1.09375,0.0081424676
7.928939E-7,156.251,-1.09375,0.0081424676
7.929939E-7,156.251,-1.09375,0.0081424676
7.930939E-7,234.376,-1.09375,0.0081424676
7.931939E-7,234.376,-1.09375,0.0081424676
7.932939E-7,234.376,-1.09375,0.0081424676
7.933939E-7,234.376,-1.09375,0.0081424676
7.934939E-7,234.376,-1.09375,0.0081424676
7.935939E-7,234.376,0,0.0081424676
7.936939E-7,234.376,0,0.0081424676
7.937939E-7,234.376,0,0.0081424676
7.938939E-7,234.376,0,0.0081424676
7.939939E-7,234.376,1.09375,0.0081424676
7.940939E-7,234.376,1.09375,0.0081424676
7.941939E-7,234.376,1.09375,0.0081424676
7.942939E-7,234.376,1.09375,0.0081424676
7.943939E-7,234.376,1.09375,0.0081424676
7.944939E-7,234.376,1.09375,0.0081424676
7.945939E-7,156.251,1.09375,0.0081424676
7.946939E-7,156.251,1.09375,0.0081424676
7.947939E-7,234.376,1.09375,0.0081424676
7.948939E-7,234.376,1.09375,0.0081424676
7.949939E-7,234.376,1.09375,0.0081424676
7.950939E-7,234.376,1.09375,0.0081424676
7.951939E-7,234.376,1.09375,0.0081424676
7.952939E-7,234.376,1.09375,0.0081424676
7.953939E-7,234.376,2.1875,0.0081424676
7.954939E-7,234.376,2.1875,0.0081424676
7.955939E-7,234.376,2.1875,0.0081424676
7.956939E-7,234.376,1.09375,0.0081424676
7.957939E-7,234.376,1.09375,0.0081424676
7.958939E-7,234.376,1.09375,0.0081424676
7.959939E-7,234.376,1.09375,0.0081424676
7.960939E-7,234.376,1.09375,0.0081424676
7.961939E-7,234.376,1.09375,0.0081424676
7.962939E-7,234.376,1.09375,0.0081424676
