BOLSIG+ version: 07/2024
Collision input data:
--------------------------------------------------
CO2                                                             
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
CO                                                              
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
H2O                                                             
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
N2                                                              
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
--------------------------------------------------
O2                                                              
C:\Users\pierr\Documents\GitHub\pyresiflex\src\pyresiflex\data\cross_sections\Bolsig\concat_xsections.dat
 
 
 
866.958	0.291901E-12
932.291	0.321339E-12
1000.00	0.351980E-12
 
 
E/N (Td)	Growth power /N (eV m3/s)
1.00000	-0.636991E-22
2.18787	-0.653585E-22
5.75149	-0.795346E-22
11.6908	-0.178059E-21
20.0059	-0.243567E-19
30.6968	-0.115985E-17
43.7634	-0.962387E-17
59.2057	-0.281044E-16
77.0238	-0.485853E-16
97.2176	-0.640065E-16
119.787	-0.658504E-16
144.732	-0.370556E-16
172.054	0.547480E-16
201.750	0.263162E-15
233.823	0.669034E-15
268.271	0.138345E-14
305.095	0.254986E-14
344.295	0.434664E-14
385.870	0.697088E-14
429.822	0.106530E-13
476.149	0.156424E-13
524.851	0.221954E-13
575.930	0.305886E-13
629.384	0.410988E-13
685.214	0.540448E-13
743.420	0.696950E-13
804.001	0.883713E-13
866.958	0.110377E-12
932.291	0.136035E-12
1000.00	0.165695E-12
 
 
E/N (Td)	Maximum energy
1.00000	4.20996
2.18787	4.20996
5.75149	4.90169
11.6908	10.4876
20.0059	14.2170
30.6968	16.5529
43.7634	19.2726
59.2057	26.1259
77.0238	30.4184
97.2176	35.4161
119.787	41.2350
144.732	48.0100
172.054	55.8980
201.750	65.0821
233.823	75.7751
268.271	75.7751
305.095	88.2250
344.295	102.720
385.870	119.597
429.822	119.597
476.149	139.247
524.851	162.126
575.930	162.126
629.384	188.763
685.214	219.777
743.420	219.777
804.001	255.886
866.958	297.928
932.291	297.928
1000.00	346.878
 
 
E/N (Td)	# of iterations
1.00000	1031.00
2.18787	9.00000
5.75149	19.0000
11.6908	63.0000
20.0059	31.0000
30.6968	18.0000
43.7634	15.0000
59.2057	19.0000
77.0238	12.0000
97.2176	12.0000
119.787	12.0000
144.732	12.0000
172.054	11.0000
201.750	10.0000
233.823	10.0000
268.271	5.00000
305.095	10.0000
344.295	11.0000
385.870	11.0000
429.822	6.00000
476.149	12.0000
524.851	12.0000
575.930	6.00000
629.384	13.0000
685.214	13.0000
743.420	7.00000
804.001	14.0000
866.958	14.0000
932.291	7.00000
1000.00	15.0000
 
 
E/N (Td)	# of grid trials
1.00000	4.00000
2.18787	1.00000
5.75149	2.00000
11.6908	6.00000
20.0059	3.00000
30.6968	2.00000
43.7634	2.00000
59.2057	3.00000
77.0238	2.00000
97.2176	2.00000
119.787	2.00000
144.732	2.00000
172.054	2.00000
201.750	2.00000
233.823	2.00000
268.271	1.00000
305.095	2.00000
344.295	2.00000
385.870	2.00000
429.822	1.00000
476.149	2.00000
524.851	2.00000
575.930	1.00000
629.384	2.00000
685.214	2.00000
743.420	1.00000
804.001	2.00000
866.958	2.00000
932.291	1.00000
1000.00	2.00000
 
 
E/N (Td)	Error code
1.00000	-1.00000
2.18787	-1.00000
5.75149	-1.00000
11.6908	-1.00000
20.0059	-1.00000
30.6968	-1.00000
43.7634	-1.00000
59.2057	-1.00000
77.0238	-1.00000
97.2176	-1.00000
119.787	-1.00000
144.732	-1.00000
172.054	-1.00000
201.750	-1.00000
233.823	-1.00000
268.271	-1.00000
305.095	-1.00000
344.295	-1.00000
385.870	-1.00000
429.822	-1.00000
476.149	-1.00000
524.851	-1.00000
575.930	-1.00000
629.384	-1.00000
685.214	-1.00000
743.420	-1.00000
804.001	-1.00000
866.958	-1.00000
932.291	-1.00000
1000.00	-1.00000
 
 
